"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Eritrea","ERI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.7020001411438","6.81400012969971","6.60400009155273","6.75","6.87099981307983","6.63299989700317","6.55600023269653","6.57800006866455","6.44600009918213","6.86100006103516","6.44600009918213","6.86399984359741","6.81699991226196","6.85699987411499","6.71600008010864","6.62900018692017","6.3600001335144","6.10699987411499","6.83199977874756","6.89900016784668","6.90700006484985","6.92600011825562","6.95499992370605","6.86700010299683","6.80700016021729","6.68400001525879","6.49700021743774","6.54300022125244","6.5460000038147",
"Spain","ESP","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9289999008179","17.701000213623","22.1609992980957","24.2089996337891","22.6749992370605","22.1420001983643","20.6979999542236","18.673999786377","15.4759998321533","13.7849998474121","10.3479995727539","11.1459999084473","11.2829999923706","11.0900001525879","9.14599990844727","8.45199966430664","8.23200035095215","11.253999710083","17.8570003509521","19.8600006103516","21.3899993896484","24.7870006561279","26.0939998626709","24.4409999847412","22.056999206543","19.6350002288818","17.2240009307861","15.4870004653931","14.6999998092651",
"Estonia","EST","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.46800005435944","3.68099999427795","6.54400014877319","7.56099987030029","9.65900039672852","9.91499996185303","10.3690004348755","9.51000022888184","11.5729999542236","13.3599996566772","13.1339998245239","10.0260000228882","11.2880001068115","10.2480001449585","8.03299999237061","5.91499996185303","4.59200000762939","5.45499992370605","13.5480003356934","16.7070007324219","12.3280000686646","10.0209999084473","8.63099956512451","7.35200023651123","6.18699979782104","6.76200008392334","5.76000022888184","5.50799989700317","5.88199996948242",
"Ethiopia","ETH","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.89800000190735","2.9760000705719","3.09599995613098","3.09999990463257","3.31699991226196","3.33800005912781","3.49200010299683","3.48900008201599","3.71399998664856","3.44099998474121","3.20900011062622","3.06599998474121","2.91300010681152","2.66499996185303","2.49699997901917","2.29500007629395","2.17899990081787","2.13000011444092","2.35400009155273","2.39000010490417","2.28900003433228","2.19700002670288","2.25099992752075","2.10400009155273","2.01399993896484","1.93499994277954","1.80999994277954","1.80900001525879","1.78799998760223",
"European Union","EUU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.58317225002081","9.23416463513209","10.6739524816102","11.2424781048012","10.7611837264409","10.7112050505497","10.3847674918044","9.9065338445264","9.65120138860945","9.27770112468973","8.62036278002321","8.96085359789547","9.02258925756481","9.19915678831896","8.90037950947848","8.15559796390226","7.12553432142621","6.95711307713916","8.87133335795452","9.51192618341597","9.60004873399179","10.4178193879044","10.8174058627453","10.2068680485968","9.38320489036024","8.53670067613284","7.61511032218954","6.82769642894128","6.489369837452",
"Fragile and conflict affected situations","FCS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.14150160141705","5.09665962110339","5.3120566976712","5.35800061350066","5.39572492407882","5.43569345916512","5.4908750843952","5.5088121536283","5.73358140197349","5.85443244985081","6.01593444522784","6.18455785871739","6.16574929166842","6.15834141600288","6.11484379153554","5.99164983859425","5.8937241901751","5.94823276079346","6.07023678405569","6.11053552143234","6.08978094490779","6.02951145930762","5.91248185191871","5.75625366180593","5.79799183936422","5.90139826883259","5.83342904076416","5.88346218635619","5.9167166530774",
"Finland","FIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.50299978256226","11.5950002670288","16.201000213623","16.4260005950928","17.0049991607666","15.5719995498657","14.9670000076294","13.21399974823","11.6929998397827","11.1339998245239","10.289999961853","10.4230003356934","10.4689998626709","10.3579998016357","8.38399982452393","7.7189998626709","6.85400009155273","6.36899995803833","8.24899959564209","8.39400005340576","7.7810001373291","7.68900012969971","8.19299983978271","8.66300010681152","9.37600040435791","8.81799983978271","8.64000034332275","7.75500011444092","7.2519998550415",
"Fiji","FJI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.68799996376038","3.86500000953674","3.96000003814697","4.1100001335144","4.14400005340576","4.12400007247925","4.0310001373291","3.83800005912781","4.11800003051758","4.14599990844727","4.14799976348877","4.15700006484985","4.07100009918213","4.06300020217896","3.88599991798401","3.83400011062622","3.75999999046326","3.62400007247925","4.15700006484985","4.35200023651123","4.40500020980835","4.51599979400635","4.35699987411499","4.53299999237061","4.5479998588562","4.31899976730347","4.14300012588501","4.15199995040894","4.15100002288818",
"France","FRA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.13399982452393","10.2049999237061","11.3210000991821","12.5930004119873","11.8360004425049","12.3669996261597","12.5659999847412","12.0749998092651","11.9809999465942","10.2170000076294","8.60999965667725","8.70199966430664","8.30599975585938","8.91399955749512","8.49300003051758","8.44799995422363","7.65700006484985","7.06300020217896","8.73600006103516","8.87100028991699","8.81099987030029","9.39999961853027","9.92099952697754","10.2919998168945","10.3590002059937","10.0570001602173","9.39700031280518","9.18000030517578","9.09899997711182",
"Faroe Islands","FRO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9370002746582","17.2189998626709","17.7800006866455","17.6359996795654","17.6180000305176","17.6620006561279","17.2119998931885","17.1019992828369","17.6830005645752","17.6229991912842","17.3990001678467","17.4260005950928","17.5179996490479","17.3010005950928","16.9099998474121","17.0270004272461","17.3540000915527","17.818000793457","19.2740001678467","20.3899993896484","20.386999130249","20.1760005950928","20.1110000610352","19.9160003662109","19.9860000610352","19.6259994506836","19.3740005493164","19.488000869751","19.6060009002686",
"United Kingdom","GBR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.55200004577637","9.77700042724609","10.3479995727539","9.64999961853027","8.69400024414063","8.19200038909912","7.07200002670288","6.20300006866455","6.04300022125244","5.56199979782104","4.69500017166138","5.03700017929077","4.80700016021729","4.5939998626709","4.75","5.34999990463257","5.26200008392334","5.61499977111816","7.53700017929077","7.78700017929077","8.03699970245361","7.88500022888184","7.52500009536743","6.1100001335144","5.30100011825562","4.81300020217896","4.33500003814697","3.9539999961853","3.80900001525879",
"Georgia","GEO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.70000004768372","5.40000009536743","5.40000009536743","8.39999961853027","7.59999990463257","11.5","11.5","14.5299997329712","13.8000001907349","10.8199996948242","11.1599998474121","12.5900001525879","11.5100002288818","12.6199998855591","13.8100004196167","13.5699996948242","13.2799997329712","17.8700008392334","18.2999992370605","17.4099998474121","17.3400001525879","17.2199993133545","16.9400005340576","14.6199998855591","14.0799999237061","13.9700002670288","13.9300003051758","14.1059999465942","14.246000289917",
"Ghana","GHA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.64400005340576","4.69999980926514","5.2810001373291","5.85099983215332","6.47200012207031","7.07999992370605","7.60099983215332","8.19999980926514","10.1000003814697","10.3599996566772","9.28999996185303","8.57999992370605","7.56899976730347","6.46999979019165","5.53900003433228","4.63500022888184","4.56500005722046","4.65700006484985","5.17199993133545","5.32000017166138","5.90799999237061","6.00600004196167","6.42999982833862","6.47700023651123","6.80600023269653","6.76700019836426","6.62900018692017","6.71000003814697","6.78399991989136",
"Gibraltar","GIB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.89199995994568","4.03800010681152","4.21000003814697","4.33599996566772","4.38800001144409","4.38600015640259","4.39300012588501","4.40799999237061","4.45800018310547","4.38800001144409","4.4539999961853","4.54899978637695","4.34999990463257","4.2979998588562","4.21199989318848","3.97300004959106","3.91000008583069","3.69799995422363","4.12799978256226","4.28399991989136","4.22499990463257","4.10300016403198","4.20300006866455","4.23299980163574","4.21099996566772","3.66799998283386","3.57200002670288","3.60700011253357","3.57200002670288",
"Gambia, The","GMB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.69999980926514","9.80099964141846","10.1599998474121","10.2370004653931","10.2749996185303","10.1759996414185","10.3210000991821","10.3929996490479","10.6090002059937","10.6260004043579","10.3570003509521","10.5069999694824","10.5080003738403","9.85799980163574","9.66399955749512","9.22700023651123","9.0939998626709","9.11999988555908","9.62199974060059","9.67800045013428","9.63000011444092","9.41699981689453","9.72900009155273","9.55200004577637","9.53899955749512","9.43599987030029","8.9060001373291","8.90499973297119","8.89799976348877",
"Guinea-Bissau","GNB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.03200006484985","4.07399988174438","4.38100004196167","4.20800018310547","4.60200023651123","4.63899993896484","4.49200010299683","4.56199979782104","4.7649998664856","4.67600011825562","4.61700010299683","4.73899984359741","4.67899990081787","4.65000009536743","4.47900009155273","4.23099994659424","3.95300006866455","3.85899996757507","4.30399990081787","4.37900018692017","4.43800020217896","4.4520001411438","4.47399997711182","4.27500009536743","4.31799983978271","4.21999979019165","4.03299999237061","4.05700016021729","4.07000017166138",
"Equatorial Guinea","GNQ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.44099998474121","8.7790002822876","8.83100032806396","8.44099998474121","7.94299983978271","7.09100008010864","7.61100006103516","7.07499980926514","7.72300004959106","8.0629997253418","8.17099952697754","8.23499965667725","8.5019998550415","8.53600025177002","8.44499969482422","8.1569995880127","7.82200002670288","7.74300003051758","8.10000038146973","8.23799991607666","8.40799999237061","8.19400024414063","8.57800006866455","8.5319995880127","8.9069995880127","9.2790002822876","9.15499973297119","9.16199970245361","9.21199989318848",
"Greece","GRC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.6560001373291","7.84299993515015","8.61299991607666","8.86299991607666","9.0620002746582","9.65499973297119","9.57699966430664","10.83899974823","11.8529996871948","11.2480001449585","10.456000328064","9.97500038146973","9.41199970245361","10.3109998703003","9.99400043487549","9.00800037384033","8.39599990844727","7.76000022888184","9.61600017547607","12.7130002975464","17.8649997711182","24.4389991760254","27.4659996032715","26.4909992218018","24.8969993591309","23.5389995574951","21.488000869751","19.2070007324219","18.0809993743896",
"Grenada","GRD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.61500000953674","2.59699988365173","2.74699997901917","2.84599995613098","2.89800000190735","2.92499995231628","2.92899990081787","2.86199998855591","2.91899991035461","2.8970000743866","2.78399991989136","2.8510000705719","2.80699992179871","2.97099995613098","2.99399995803833","2.88599991798401","2.7960000038147","2.84100008010864","3.30800008773804","3.49699997901917","4.12599992752075","2.76500010490417","3.01600003242493","2.71700000762939","2.50600004196167","2.82599997520447","2.68400001525879","2.72699999809265","2.74600005149841",
"Guam","GUM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5090000629425","3.83699989318848","5.52699995040894","7.59999990463257","7.90000009536743","8.28299999237061","9.67000007629395","7.73999977111816","13.9499998092651","15.3199996948242","13.2130002975464","11.3900003433228","9.50899982452393","7.69999980926514","7","7.40000009536743","8.30000019073486","8.34799957275391","9.30000019073486","8.19999980926514","13.3000001907349","12.1999998092651","11.5","7.59999990463257","6.90000009536743","5.40000009536743","5.24499988555908","5.61199998855591","5.85799980163574",
"Guyana","GUY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9499998092651","11.8999996185303","12.2309999465942","12.4689998626709","12.2910003662109","12.21399974823","11.9750003814697","11.8360004425049","12.0600004196167","11.8559999465942","11.7559995651245","11.8100004196167","11.7609996795654","11.5769996643066","11.0869998931885","10.6999998092651","10.4759998321533","10.4739999771118","11.3990001678467","11.6569995880127","11.7430000305176","11.9329996109009","12.2829999923706","12.3669996261597","12.5520000457764","12.3380002975464","12.1149997711182","12.1510000228882","12.2189998626709",
"High income","HIC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.7336741884955","7.29005598863188","7.82810193007396","7.83323796175848","7.41801694213337","7.41846530089973","7.16523633322931","7.0796521252675","6.93064464325281","6.52252258678013","6.49738672460032","6.99858946920674","7.13968955059126","6.9724371753359","6.65245085071219","6.10588942803088","5.58506763379848","5.84789155903486","7.95284175203956","8.21732718873839","7.88866984171885","7.92612091603665","7.83649950060027","7.23145377707139","6.61768215470264","6.14696355748629","5.59045521770412","5.11390466144194","4.96194947404187",
"Hong Kong SAR, China","HKG","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.79999995231628","1.96000003814697","1.96000003814697","1.89999997615814","3.22000002861023","2.82999992370605","2.22000002861023","4.57999992370605","6.25","4.92000007629395","5.09000015258789","7.28000020980835","7.8600001335144","6.73999977111816","5.57999992370605","4.76999998092651","4.01000022888184","3.55999994277954","5.26000022888184","4.30999994277954","3.42000007629395","3.28999996185303","3.40000009536743","3.29999995231628","3.3199999332428","3.39000010490417","3.08999991416931","2.77800011634827","2.75999999046326",
"Honduras","HND","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.57999992370605","3.05999994277954","3.04699993133545","2.99900007247925","3.24000000953674","4.36999988555908","3.3199999332428","4.01999998092651","3.84999990463257","4.03599977493286","4","4.01999998092651","5.30000019073486","5.98999977111816","4.90899991989136","3.57500004768372","3.21099996566772","3.15599989891052","3.29200005531311","4.11899995803833","4.47499990463257","3.75399994850159","4.09600019454956","5.48799991607666","4.59200000762939","4.66800022125244","4.0479998588562","4.07600021362305","4.10900020599365",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.68008265872907","4.67053671565222","4.89384176339931","4.89406559935382","4.94682213257389","4.95307733268043","4.9388036330478","4.90960617373666","5.18976699928534","5.17782599225692","5.11731187461143","5.16087199794636","5.13988344399066","4.98149934749546","4.8421898742011","4.57270139766487","4.31330929078369","4.21578483289847","4.57168066079351","4.73223845929459","4.57747642495933","4.34993375138125","4.21020620925509","4.03584664454523","4.05718275143846","4.03148309592605","3.87332761608217","3.89073957602488","3.90573491289283",
"Croatia","HRV","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1400003433228","10.9720001220703","10.8839998245239","10.5100002288818","10.1110000610352","9.68000030517578","9.71000003814697","11.3920001983643","13.5590000152588","16.0639991760254","15.8219995498657","15.0530004501343","13.923999786377","13.6639995574951","12.5979995727539","11.1300001144409","9.90900039672852","8.52999973297119","9.20199966430664","11.6199998855591","13.6780004501343","15.9350004196167","17.2509994506836","17.2900009155273","16.1749992370605","13.1029996871948","11.2080001831055","8.85000038146973","7.76900005340576",
"Haiti","HTI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.82299995422363","6.93800020217896","7.12099981307983","7.21600008010864","7.18200016021729","7.05299997329712","7.18599987030029","7.10699987411499","7.19999980926514","8.33899974822998","9.55200004577637","11.0030002593994","12.1579999923706","13.5380001068115","14.8769998550415","15.8120002746582","16.7999992370605","15.9390001296997","16.2350006103516","15.6429996490479","14.9289999008179","14.1000003814697","14.1429996490479","13.9180002212524","13.7239999771118","13.6470003128052","13.4049997329712","13.5260000228882","13.4840002059937",
"Hungary","HUN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.70499992370605","9.94200038909912","12.0979995727539","10.8470001220703","10.1680002212524","10.0220003128052","8.98999977111816","8.92500019073486","6.92899990081787","6.56300020217896","5.6710000038147","5.60799980163574","5.78999996185303","5.83199977874756","7.18800020217896","7.49399995803833","7.4060001373291","7.81699991226196","10.0299997329712","11.1719999313354","11.0290002822876","11.0030002593994","10.1759996414185","7.72499990463257","6.81300020217896","5.11499977111816","4.1560001373291","3.66300010681152","3.46399998664856",
"IBRD only","IBD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.92052963106646","3.94046226033233","4.25367501297425","4.57147076901613","4.8944535488553","4.98554776593658","5.09439460380441","5.30714002162968","5.59357590022087","5.50572584222641","5.65465417201154","5.90999226204133","6.02265766760949","5.82000852150633","5.74394618563077","5.38788618281659","5.08866405857671","5.00598019037106","5.34663562332088","5.10579202994117","5.00788814796418","5.01028584196345","5.01152080986753","4.96507578136169","5.09075981888001","5.19117138911907","5.12133950041392","5.09467124429549","5.10812064102732",
"IDA & IBRD total","IBT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8854421200705","3.91079348411153","4.21617914065892","4.50213304457904","4.78128330754205","4.87709913825615","4.97232136378928","5.16184621084423","5.42766793484522","5.34806907802718","5.46522021067045","5.68865558861362","5.7713086787058","5.5759466824399","5.48478591403388","5.13617667813228","4.85308487140218","4.78446118753559","5.12586075891129","4.91842683445723","4.8305085416931","4.83410622926777","4.8582223221651","4.78688094338485","4.94476753355135","5.03576170592384","4.94689968206549","4.92161633235406","4.93322375898124",
"IDA total","IDA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.70847610460748","3.76243075702204","4.03047664217271","4.16254670049267","4.23319664532185","4.35785420695199","4.39515118662181","4.48336263696283","4.66103260257746","4.62872319511281","4.6119350117751","4.70272401111471","4.66485007853662","4.51128763728417","4.36565680294113","4.06374988569362","3.86243972808847","3.86736179661555","4.2264316360549","4.16925664684569","4.13240914160093","4.1511669234014","4.27303373107171","4.1168254736276","4.40583420163426","4.47154405893676","4.32669290379214","4.3185514795126","4.33633461547984",
"IDA blend","IDB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.35190583226735","3.51000547124884","3.85989594093253","4.17827739660686","4.29353111191967","4.60474223279606","4.64196197109439","4.83995707563956","4.85368324201849","4.62462974501729","4.50799800732151","4.45127909053528","4.29033566473074","4.04703822528919","3.81924596571254","3.53546165470468","3.2149832908299","3.18441546861998","3.48809246083957","3.58868135329193","3.55234265337077","3.82663969090846","4.30961784468222","4.09605925049867","5.01495847000882","5.25737421976492","5.02518571857709","4.99818675026988","5.04058395118564",
"Indonesia","IDN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.53999996185303","2.67000007629395","3.28200006484985","3.63499999046326","3.99000000953674","4.36999988555908","4.67999982833862","5.46000003814697","6.30000019073486","6.0770001411438","6.08199977874756","6.60400009155273","6.65700006484985","7.30299997329712","7.94500017166138","7.55100011825562","8.0600004196167","7.20900011062622","6.10599994659424","5.61399984359741","5.15299987792969","4.46799993515015","4.33599996566772","4.04899978637695","4.51399993896484","4.30100011825562","4.18499994277954","4.30000019073486","4.375",
"IDA only","IDX","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8631802448379","3.87179241770251","4.10396616187818","4.15576382922833","4.20742993010931","4.25199933745943","4.28880827439451","4.3297727046664","4.57794699894644","4.63049400485248","4.65674544944762","4.81093102516371","4.82628550519784","4.71158251152851","4.60035975816476","4.29072131839796","4.14176092544152","4.16273014575104","4.54777045076172","4.42333734326917","4.38766772038693","4.29484857568181","4.25675873567672","4.12607159842862","4.13247312263934","4.1189755777833","4.01541100973446","4.01605519366775","4.02350819437439",
"Isle of Man","IMN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.36100006103516","2.40799999237061","2.57299995422363","2.59100008010864","2.61100006103516","2.66499996185303","2.63000011444092","2.6710000038147","2.74399995803833","2.73099994659424","2.86800003051758","3.05200004577637","3.18199992179871","3.09800004959106","3.10199999809265","2.73699998855591","2.3989999294281","2.26799988746643","2.47499990463257","2.44400000572205","2.51900005340576","2.69000005722046","2.82299995422363","2.76500010490417","2.78200006484985","2.73000001907349","2.55699992179871","2.55100011825562","2.55100011825562",
"Not classified","INX","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7749996185303","15.0299997329712","15.5869998931885","14.5699996948242","11.9829998016357","11.7170000076294","10.2030000686646","7.69899988174438","5.80399990081787","4.31799983978271","3.68300008773804","4.21500015258789","4.47800016403198","4.49100017547607","4.34200000762939","4.41499996185303","4.98000001907349","6.77400016784668","12.6090002059937","14.5329999923706","15.3529996871948","15.4530000686646","13.7449998855591","11.8559999465942","9.9040002822876","8.36600017547607","6.71000003814697","5.69099998474121","5.28399991989136",
"Iran, Islamic Rep.","IRN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1000003814697","10.6330003738403","10.7049999237061","10.5","9.83899974822998","9.10000038146973","9.74100017547607","10.4890003204346","11.1990003585815","11.6800003051758","12.1169996261597","12.8000001907349","11.5389995574951","10.3000001907349","12.1000003814697","11.1999998092651","10.6000003814697","10.4799995422363","11.9700002670288","13.5200004577637","12.4499998092651","12.6300001144409","10.4399995803833","10.5699996948242","11.0600004196167","12.4300003051758","12.1000003814697","11.9949998855591","11.9919996261597",
"Iraq","IRQ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3459997177124","9.19699954986572","9.5290002822876","9.57400035858154","9.53499984741211","9.61499977111816","9.48099994659424","9.51200008392334","9.56999969482422","9.32999992370605","9.39299964904785","9.55900001525879","9.68000030517578","9.71599960327148","9.42000007629395","9.06400012969971","8.64900016784668","8.1899995803833","8.8129997253418","8.58300018310547","8.19400024414063","7.96500015258789","8.02099990844727","7.92500019073486","8.07900047302246","8.0930004119873","7.89099979400635","7.92799997329712","7.90500020980835",
"Iceland","ISL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.54800009727478","4.30499982833862","5.25699996948242","5.32600021362305","5.19600009918213","3.59999990463257","3.72000002861023","3.06900000572205","2.17799997329712","1.93599998950958","1.87399995326996","2.98799991607666","3.99699997901917","4.0310001373291","2.54699993133545","2.82999992370605","2.25099992752075","2.94600009918213","7.21999979019165","7.56400012969971","7.02799987792969","6","5.37599992752075","4.89699983596802","3.97900009155273","2.9779999256134","2.74200010299683","2.91799998283386","2.95000004768372",
"Israel","ISR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3870000839233","14.0799999237061","12.7410001754761","9.93400001525879","8.7819995880127","8.45499992370605","9.75100040435791","10.7489995956421","11.1829996109009","11.1020002365112","11.8120002746582","12.8879995346069","13.5050001144409","13.0290002822876","11.3420000076294","10.7069997787476","9.37899971008301","7.7039999961853","9.53400039672852","8.47999954223633","7.13899993896484","6.85699987411499","6.20800018310547","5.8899998664856","5.25099992752075","4.7979998588562","4.21500015258789","3.95000004768372","3.93099999427795",
